Title	Author	Published At	Source	URL
You Can Watch the First Seven Minutes of Horror Film Providing You Smile Into Your Webcam	Pesala Bandara	2024-11-05T12:50:30Z	PetaPixel	https://petapixel.com/2024/11/05/you-can-now-watch-the-first-seven-minutes-of-smile-2-but-you-have-to-smile-the-entire-time-webcam-smile-2/
You Can Watch the First 7 Minutes of ‘Smile 2’ Online — but Only if You Smile Into Your Webcam the Whole Time	Brian Welk	2024-11-04T23:10:09Z	IndieWire	https://www.indiewire.com/news/general-news/watch-first-7-minutes-smile-2-online-free-smile-whole-time-1235062886/
3 great Hulu movies you need to stream this weekend (October 25-27)	Blair Marnell	2024-10-25T21:00:28Z	Digital Trends	https://www.digitaltrends.com/movies/three-great-hulu-movies-you-need-to-stream-this-weekend-october-25-27-2024/
The Smile, Idles, Laura Marling, and More Releasing Rough Trade Exclusive Vinyl Records	Matthew Strauss	2024-11-19T15:10:43Z	Pitchfork	https://pitchfork.com/news/the-smile-idles-laura-marling-releasing-rough-trade-exclusive-vinyl-records/
Venom 3 set to win weekend box office, but there’s a battle for second spot	Trevor Mogg	2024-11-01T05:50:29Z	Digital Trends	https://www.digitaltrends.com/movies/venom-3-to-win-weekend-box-office-but-what-will-place-second/
How to Stream 'Terrifier' and 'Terrifier 2' for Free This Halloween	Meara Isenberg	2024-10-31T17:47:53Z	CNET	https://www.cnet.com/tech/services-and-software/how-to-stream-terrifier-and-terrifier-2-for-free-this-halloween/
Lady Gaga Cast In Wednesday Season 2	Abby Jones	2024-11-13T22:25:13Z	Stereogum	https://www.stereogum.com/2287481/lady-gaga-cast-in-wednesday-season-2/news/
'Sweet Caroline,' Harry Kane and more best moments from Giants-Panthers in Germany	Jordan Raanan	2024-11-09T20:34:28Z	ESPN	https://www.espn.com/nfl/story/_/id/42288660/new-york-giants-carolina-panthers-germany-best-moments
For Naomi Scott, Playing a Troubled Pop Star in ‘Smile 2’ Meant Alternating Between Joyful Dance Rehearsals and Bloody Hallucinations	Christian Zilko	2024-10-26T15:00:00Z	IndieWire	https://www.indiewire.com/features/interviews/naomi-scott-interview-smile-2-1235060424/
A thoughtful review	Seth Godin	2024-11-12T22:14:27Z	Seths.blog	https://seths.blog/2024/11/a-thoughtful-review/
Horror Hit ‘Smile 2’ Get Digital Streaming Premiere Date	"Tim Lammers, Contributor, 
 Tim Lammers, Contributor
 https://www.forbes.com/sites/timlammers/"	2024-11-02T21:43:43Z	Forbes	https://www.forbes.com/sites/timlammers/2024/11/02/horror-hit-smile-2-get-digital-streaming-premiere-date/
To Unlock A Free ‘Smile 2’ Clip, Just Smile (For A Full Seven Minutes)	"Leslie Katz, Senior Contributor, 
 Leslie Katz, Senior Contributor
 https://www.forbes.com/sites/lesliekatz/"	2024-11-07T21:42:19Z	Forbes	https://www.forbes.com/sites/lesliekatz/2024/11/07/to-unlock-a-free-smile-2-clip-just-smile-for-a-full-seven-minutes/
Here Are The 2025 Grammy Award Nominations, And Some Of These Are So Major	Kelby Vera	2024-11-08T17:32:42Z	HuffPost	https://www.huffpost.com/entry/2025-grammy-award-nominations_n_672df203e4b0933e82c9a411
Smile 2 Is Now Available To Preorder on 4K UHD	Hannah Hoolihan	2024-10-23T14:01:40Z	IGN	https://www.ign.com/articles/preorder-smile-2-4k-uhd-steelbook
Venom 3 Dances to a Decent Opening Weekend With Overseas Help	Justin Carter	2024-10-27T20:00:32Z	Gizmodo.com	https://gizmodo.com/venom-last-dance-box-office-2000517029
The Language of Faces	DomoFutu	2024-11-02T19:54:47Z	Substack.com	https://domofutu.substack.com/p/the-language-of-faces
Paramount Releases ‘Smile 2’ Clip For Free Online Viewing — But Only If You Smile Into Your Webcam For 7 Minutes Straight	Natalie Oganesyan	2024-11-05T01:42:43Z	Deadline	http://deadline.com/2024/11/paramount-smile-2-clip-online-free-smile-webcam-1236167313/
‘Smile’ Producers Temple Hill Line Up Next Horror Movie In The Shape Of ‘Monitor’; Protagonist Launching For AFM	Andreas Wiseman	2024-11-01T11:00:00Z	Deadline	http://deadline.com/2024/11/smile-producers-temple-hill-next-horror-movie-in-the-shape-of-monitor-protagonist-launching-for-afm-1236163956/
The Beloved $2 Butter Cookies I’m Bringing to Every Holiday Party I’m Invited To	Su-Jit Lin	2024-11-20T15:30:00Z	Thekitchn.com	https://www.thekitchn.com/jacobsens-danish-butter-cookies-review-23693723
Real Madrid's Mbappé project isn't getting better; it's getting worse	Alex Kirkland	2024-11-05T23:42:57Z	ESPN	https://www.espn.com/soccer/story/_/id/42216868/real-madrid-mbappe-project-isnt-getting-better-getting-worse
Freeman hits 1st walk-off slam in World Series history as Dodgers top Yankees in Game 1	The Associated Press	2024-10-26T11:46:13Z	NPR	https://www.npr.org/2024/10/26/nx-s1-5166038/world-series-game-1-dodgers-yankees
The 25 best new horror movies of 2024 (so far)	Caralynn Matassa	2024-11-01T15:32:56Z	Business Insider	https://www.businessinsider.com/best-new-horror-movies-2024
‘Smile 2’ Star Naomi Scott On How Hit Film Transcends Horror Genre	"Tim Lammers, Contributor, 
 Tim Lammers, Contributor
 https://www.forbes.com/sites/timlammers/"	2024-11-11T18:33:15Z	Forbes	https://www.forbes.com/sites/timlammers/2024/11/11/smile-2-star-naomi-scott-on-how-hit-film-transcends-horror-genre/
"Michael Candy creates robotic walking chairs that ""amble"" through space"	Ellen Eberhardt	2024-10-30T20:00:05Z	Dezeen	https://www.dezeen.com/2024/10/30/michael-candy-robotic-walking-chairs-amble-space/
Heretic Aims To Make Hugh Grant A Horror Star At The Box Office	staff@slashfilm.com (Ryan Scott)	2024-11-01T19:00:56Z	/FILM	https://www.slashfilm.com/1702340/hugh-grant-horror-movie-heretic-box-office-prediction/
"Lil Uzi Vert Reveals Retro-Inspired New Release: ""Uzi The Earthling! (TV Show Theme)"""	info@hypebeast.com (Hypebeast)	2024-10-23T17:43:52Z	HYPEBEAST	https://hypebeast.com/2024/10/lil-uzi-vert-the-earthling-tv-show-theme-single-stream
Raúl Castillo Joins Maika Monroe & Mary Elizabeth Winstead In 20th’s ‘The Hand That Rocks The Cradle’	matthewgrobar	2024-11-18T20:20:04Z	Deadline	http://deadline.com/2024/11/the-hand-that-rocks-the-cradle-remake-adds-raul-castillo-1236180513/
This London Home’s Rainbow Cupboards Are the Most Stunning Thing I’ve Ever Seen	Adrienne Breaux	2024-11-01T16:00:00Z	Apartment Therapy	https://www.apartmenttherapy.com/london-house-rainbow-renovation-37433270
Best Horror Movie 4K Box Sets And Steelbook Deals At Amazon Ahead Of Halloween	Steven Petite	2024-10-24T17:07:00Z	GameSpot	https://www.gamespot.com/articles/horror-movie-tv-series-box-set-collection-amazon-halloween-deals/1100-6527353/
‘Venom: The Last Dance’ Falls Short, but Look at ‘Conclave’ and ‘Anora’ Soar	Tom Brueggemann	2024-10-27T18:39:03Z	IndieWire	https://www.indiewire.com/news/box-office/box-office-venom-the-last-dance-fell-short-conclave-anora-soar-1235060472/
Dundee's Vetro collapsed in dressing room	Tyrone Smith	2024-11-03T20:54:49Z	BBC News	https://www.bbc.com/sport/football/articles/crmz39p9012o
November Might Debut Four $100 Million-Plus Movies, Led by ‘Wicked,’ ‘Gladiator 2,’ and ‘Moana 2’	Tom Brueggemann	2024-10-31T14:15:00Z	IndieWire	https://www.indiewire.com/news/box-office/wicked-gladiator-2-november-box-office-1235061054/
Was Morris Real In Smile 2?	Cooper Hood	2024-10-25T19:10:14Z	Screen Rant	https://screenrant.com/smile-2-was-morris-real/
Beyoncé, Chappell Roan, and Kendrick Lamar Nominated for Song of the Year at 2025 Grammys	Walden Green	2024-11-08T16:12:43Z	Pitchfork	https://pitchfork.com/news/beyonce-chappell-roan-and-kendrick-lamar-nominated-for-song-of-the-year-at-2025-grammys/
Draymond Green Rips 'Goofy' Grant Williams for Flagrant Foul on Celtics' Jayson Tatum	Adam Wells	2024-11-02T16:08:59Z	Bleacher Report	https://bleacherreport.com/articles/10141916-draymond-green-rips-goofy-grant-williams-for-flagrant-foul-on-celtics-jayson-tatum
Smile 3 Could Completely Flip Smile 2's Gemma Twist With Brilliant Skye Replacement Option	Cooper Hood	2024-11-10T14:30:14Z	Screen Rant	https://screenrant.com/smile-3-gemma-lead-skye-replacement-brilliant/
Why Apple Health, not the iPhone, will be Apple’s biggest impact on our lives	Nirave Gondhia	2024-10-27T13:30:28Z	Digital Trends	https://www.digitaltrends.com/mobile/apple-health-not-the-iphone-will-be-apple-biggest-impact-on-our-lives/
Bloodied FC Barcelona Star Cubarsi Shows Off War Wounds And Stitches After UCL Win (VIDEO)	"Tom Sanderson, Senior Contributor, 
 Tom Sanderson, Senior Contributor
 https://www.forbes.com/sites/tomsanderson/"	2024-11-06T22:56:22Z	Forbes	https://www.forbes.com/sites/tomsanderson/2024/11/06/bloodied-fc-barcelona-star-cubarsi-shows-off-war-wounds-and-stitches-after-ucl-win-video/
One Of 2024’s Best Horror Movies Is Now Streaming On Amazon, Apple TV	"Paul Tassi, Senior Contributor, 
 Paul Tassi, Senior Contributor
 https://www.forbes.com/sites/paultassi/"	2024-11-20T14:55:38Z	Forbes	https://www.forbes.com/sites/paultassi/2024/11/20/one-of-2024s-best-horror-movies-is-now-streaming-on-amazon-apple-tv/
Why Skye Pulls Out Her Hair In Smile 2	Megan Hemenway	2024-10-25T14:00:21Z	Screen Rant	https://screenrant.com/smile-2-skye-hair-pulls-out-reason/
Lady Gaga Breaks Her Tie With Former Collaborator Beyoncé	"Hugh McIntyre, Senior Contributor, 
 Hugh McIntyre, Senior Contributor
 https://www.forbes.com/sites/hughmcintyre/"	2024-11-18T14:30:51Z	Forbes	https://www.forbes.com/sites/hughmcintyre/2024/11/18/lady-gaga-breaks-her-tie-with-former-collaborator-beyonc/
10 Bad Movies Roger Ebert Actually Liked	Jake Rossen	2024-11-20T13:02:00Z	Mental Floss	https://www.mentalfloss.com/bad-movies-roger-ebert-liked
From the gridiron to center stage: How Georgia's Jalon Walker was destined for greatness at an early age	Mark Schlabach	2024-11-01T12:34:15Z	ESPN	https://www.espn.com/college-football/story/_/id/42114282/2024-georgia-college-football-jalon-walker
Terrifier 3 Just Passed A Massive Box Office Milestone No One Saw Coming	staff@slashfilm.com (Ryan Scott)	2024-10-28T18:00:00Z	/FILM	https://www.slashfilm.com/1699255/terrifier-3-box-office-milestone-50-million-worldwide/
Paige Bueckers Says She Didn't Watch 2025 WNBA Draft Lottery, Is Focused on UConn	Julia Stumbaugh	2024-11-19T20:00:20Z	Bleacher Report	https://bleacherreport.com/articles/10144043-paige-bueckers-says-she-didnt-watch-2025-wnba-draft-lottery-is-focused-on-uconn
3 underrated (HBO) Max movies you should watch this weekend (October 25-27)	Jason Struss	2024-10-25T21:30:01Z	Digital Trends	https://www.digitaltrends.com/movies/underrated-hbo-max-movies-this-weekend-october-25-27-2024/
3 underrated (HBO) Max movies you should watch this weekend (November 1-3)	Jason Struss	2024-11-01T21:30:33Z	Digital Trends	https://www.digitaltrends.com/movies/underrated-hbo-max-movies-this-weekend-november-1-3-2024/
Shaboozey Now Has The Second Longest-Running #1 Hit Of All Time	Chris DeVille	2024-11-11T20:01:57Z	Stereogum	https://www.stereogum.com/2287052/shaboozey-now-has-the-second-longest-running-1-hit-of-all-time/news/
Grammy Nominations 2025: See The List	Chris DeVille	2024-11-08T16:06:26Z	Stereogum	https://www.stereogum.com/2286699/grammy-nominations-2025-see-the-list/news/
Smile 2's Voss Water Obsession Hides A Dark Reality For Skye	Adrienne Tyler	2024-10-30T22:30:12Z	Screen Rant	https://screenrant.com/smile-2-voss-water-hide-skye-not-in-control/
Smile 2 Finally Gives Naomi Scott The Role She Deserved 5 Years After $1 Billion Breakout	Megan Hemenway	2024-10-29T09:00:22Z	Screen Rant	https://screenrant.com/smile-2-naomi-scott-role-deserve-after-aladdin/
’Smile 2’ Will Share 7 Minutes Of Preview—If You Dare To Be Its Victim On Webcam	Enter Stage Rite	2024-11-06T16:25:28Z	Designtaxi.com	https://community.designtaxi.com/topic/6145-paramount-will-share-7-minutes-of-smile-2-with-you%E2%80%94but-only-if-you-dare-to-be-its-victim-on-webcam/
‘Smile 2’ Is the Hardest Thing Naomi Scott Has Ever Done—but She’s Not Complaining	Vanity Fair	2024-10-25T11:00:00Z	Vanity Fair	https://www.vanityfair.com/hollywood/story/naomi-scott-smile-2-awards-insider
Birthday Week: 4 + 2 = 6	Kath Younger	2024-11-01T11:00:44Z	Katheats.com	https://www.katheats.com/birthday-week-4-2-6
"SMILE 2 Spoiler Interview: Rosemarie DeWitt Breaks Down THAT Scene And Perfecting ""The Smile"" (Exclusive)"	JoshWilding	2024-11-18T20:32:00Z	CBM (Comic Book Movie)	https://comicbookmovie.com/horror/smile-2-spoiler-interview-rosemarie-dewitt-breaks-down-that-scene-and-perfecting-the-smile-exclusive-a214599
NFL Player Charvarius Ward's 23-Month-Old Daughter Amani Joy Ward Dies		2024-10-29T20:30:20Z	Eonline.com	https://www.eonline.com/news/1409260/nfl-player-charvarius-wards-23-month-old-daughter-amani-joy-ward-dies
'We were a bit lucky, but this group deserves some luck'	Andy Gray	2024-11-15T06:59:16Z	BBC News	https://www.bbc.com/sport/football/articles/cx2nyxy4j9po
Here's Why Sara Sampaio Didn't Watch Boyfriend Ray Nicholson's 'Smile 2'	Just Jared	2024-11-04T19:10:39Z	Just Jared	https://www.justjared.com/2024/11/04/heres-why-sara-sampaio-didnt-watch-boyfriend-ray-nicholsons-smile-2/
Pakistan thrash England to win Test series after Noman, Sajid heroics	Al Jazeera	2024-10-26T09:19:00Z	Al Jazeera English	https://www.aljazeera.com/sports/2024/10/26/pakistan-thrash-england-to-win-test-series-after-noman-sajid-heroics
Avoid These Five Common Mistakes When Reading Body Language	Ronald E. Riggio Ph.D.	2024-10-27T17:51:44Z	Psychology Today	https://www.psychologytoday.com/intl/blog/cutting-edge-leadership/202410/avoid-these-five-common-mistakes-when-reading-body-language
What Shohei Ohtani’s World Series Debut Means for Baseball	Sean Gregory	2024-10-25T10:00:00Z	Time	https://time.com/7097069/shohei-ohtani-world-series-dodgers/
10 Best Horror Movies Released This Year (Ranked)	Haiden Lovely	2024-10-24T11:53:43Z	The Escapist	https://www.escapistmagazine.com/best-horror-movies-released-this-year/
Mexico coach Aguirre hit with beer can after Honduras defeat	Sean Kearns	2024-11-16T10:07:48Z	BBC News	https://www.bbc.com/sport/football/articles/cdrd203451do
Thom Yorke Kicks Off Solo Tour in New Zealand, Debuts New Song “Back in the Game”: Video + Setlist	Paolo Ragusa	2024-10-23T14:31:24Z	Consequence.net	https://consequence.net/2024/10/thom-yorke-solo-tour-kickoff-new-zealand-video-setlist/
Inside the trade that began with a joke and ended with Brian Burns on the Giants	Jordan Raanan	2024-11-06T12:36:18Z	ESPN	https://www.espn.com/nfl/story/_/id/42191236/inside-brian-burns-trade-panthers-giants
SMILE 2 Interview: Director Parker Finn On Designing The Entity And Taylor Swift's Influence (Exclusive)	JoshWilding	2024-11-19T23:05:00Z	CBM (Comic Book Movie)	https://comicbookmovie.com/horror/smile-2-interview-director-parker-finn-on-designing-the-entity-and-taylor-swifts-influence-exclusive-a214619
How Brands Can Act Responsibly During a Crisis	cdelprincipe@hubspot.com (Curt del Principe)	2024-11-19T20:00:49Z	Hubspot.com	https://blog.hubspot.com/marketing/how-brands-can-act-responsibly-during-a-crisis#article
‘Venom 3’ Leads Box Office Again, A24’s ‘Heretic’ Scares Up $11 Million Debut in Sleepy Weekend	Rebecca Rubin	2024-11-10T15:54:51Z	Variety	https://variety.com/2024/film/box-office/venom-3-box-office-winner-a24-heretic-opening-weekend-1236205857/
How Naomi Scott Became 2024's Greatest Scream Queen in Smile 2	Evan Romano	2024-10-25T18:00:00Z	menshealth.com	https://www.menshealth.com/entertainment/a62705751/smile-2-interview-naomi-scott-skye-riley/
Here Are The 20 Best Scored Horror Movies Of 2024	"Paul Tassi, Senior Contributor, 
 Paul Tassi, Senior Contributor
 https://www.forbes.com/sites/paultassi/"	2024-10-27T17:40:28Z	Forbes	https://www.forbes.com/sites/paultassi/2024/10/27/here-are-the-20-best-scored-horror-movies-of-2024/
SMILE 2 Director Parker Finn Talks About the Future of the Franchise After That Wild Ending	Joey Paur	2024-10-31T22:00:00Z	GeekTyrant	https://geektyrant.com/news/smile-2-director-parker-finn-talks-about-the-future-of-the-franchise-after-that-wild-ending
‘Heretic’ And ‘Christmas Pageant’ Debut Strong At Weekend Box Office	"Tim Lammers, Contributor, 
 Tim Lammers, Contributor
 https://www.forbes.com/sites/timlammers/"	2024-11-09T18:19:47Z	Forbes	https://www.forbes.com/sites/timlammers/2024/11/09/heretic-and-christmas-pageant-debut-strong-at-weekend-box-office/
"Bruce Hannah on Creating Playful Designs for a World That Needs ""More Rounded Edges"""	info@hypebeast.com (Hypebeast)	2024-11-20T17:02:04Z	HYPEBEAST	https://hypebeast.com/2024/11/knoll-morrison-hannah-chair-interview
Free 7 Day Healthy Meal Plan (November 18-24)	Gina	2024-11-15T15:19:50Z	Skinnytaste.com	https://www.skinnytaste.com/free-7-day-healthy-meal-plan-november-18-24/
‘Venom: The Last Dance’ Tangos Past $317M Worldwide – International Box Office	Nancy Tartaglione	2024-11-03T17:09:41Z	Deadline	http://deadline.com/2024/11/venom-the-last-dance-second-weekend-singham-again-bhool-bhulaiyaa-the-wild-robot-global-international-box-office-1236165668/
‘Heretic’ Stirs Up $1.2M In Previews, ‘Venom 3’ Crossing $100M Today – Box Office	anthonypauldalessandro	2024-11-08T17:26:43Z	Deadline	http://deadline.com/2024/11/box-office-heretic-best-christmas-pageant-ever-1236170937/
Taysom Hill is the NFC offensive player of the week	Josh Alper	2024-11-20T17:06:28Z	NBCSports.com	https://www.nbcsports.com/nfl/profootballtalk/rumor-mill/news/taysom-hill-is-the-nfc-offensive-player-of-the-week
Top Dental Services to Enhance Your Smile in Leawood, KS	Marc Ikbal	2024-10-29T12:47:33Z	Incrediblethings.com	https://incrediblethings.com/health/top-dental-services-to-enhance-your-smile-in-leawood-ks/
Some Of The Best CG Fire Ive Ever Seen: Why Original Smiles Entity Fight Scene Works So Well Detailed By VFX Artists	Bella Garcia	2024-10-26T22:56:16Z	Screen Rant	https://screenrant.com/smile-movie-entity-fight-vfx-artists-react/
Lady Gaga - Disease (Official Music Video), Die With a Smile (w/ Bruno Mars — Live in Las Vegas)	theleveebroke	2024-10-30T13:28:42Z	Livejournal.com	https://ohnotheydidnt.livejournal.com/129460786.html
Amazon - Listerine Freshburst Antiseptic Mouthwash - 2 pack $11.19		2024-11-15T19:25:34Z	Dealcatcher.com	https://www.dealcatcher.com/deals/health-beauty/toothpaste-oral-care/listerine-freshburst-antiseptic-mouthwash---pack-998326209
These 7 macOS Features Made Me Ditch My Windows 11 Laptop	Sanuj Bhatia	2024-10-29T21:30:13Z	MakeUseOf	https://www.makeuseof.com/macos-features-made-me-ditch-windows-11/
‘Venom: The Last Dance,’ ‘The Wild Robot,’ and Specialized Hits Thrive	Tom Brueggemann	2024-11-03T20:00:00Z	IndieWire	https://www.indiewire.com/news/box-office/weekend-box-office-marvel-animation-specialized-1235062371/
‘Venom: The Last Dance’ Misses Projection In Domestic Box Office Weekend	"Tim Lammers, Contributor, 
 Tim Lammers, Contributor
 https://www.forbes.com/sites/timlammers/"	2024-10-26T18:55:45Z	Forbes	https://www.forbes.com/sites/timlammers/2024/10/26/venom-the-last-dance-misses-projection-in-domestic-box-office-weekend/
How Smile 2 Brought In A Horror Legend For That Early Cameo	Eric Eisenberg	2024-10-24T22:48:37Z	CinemaBlend	https://www.cinemablend.com/interviews/how-smile-2-brought-horror-legend-early-cameo-drew-barrymore
How Netflix Put the Hurt on The Rock with $34 Million for Amazon MGM’s ‘Red One’	Tom Brueggemann	2024-11-17T19:02:39Z	IndieWire	https://www.indiewire.com/news/box-office/how-netflix-hurt-the-rock-amazon-mgm-red-one-1235066617/
‘Smile 2’ Comes Home to Digital Outlets This Tuesday!	John Squires	2024-11-18T14:07:18Z	Bloody Disgusting	https://bloody-disgusting.com/movie/3839781/smile-2-comes-home-to-digital-outlets-this-tuesday/
Man Utd beat PAOK to end year-long wait for win in Europe	Ben Grounds	2024-11-07T22:00:00Z	Sky Sports	https://www.skysports.com/football/news/11959/13248474/manchester-united-2-0-paok-amad-diallo-scores-twice-as-ruud-van-nistelrooy-oversees-long-awaited-european-win
How To Flirt With Him	Sabrina Bendory	2024-10-24T10:22:33Z	Thoughtcatalog.com	https://thoughtcatalog.com/sabrina-bendory/2024/10/how-to-flirt-with-him/
Mutombo on minds of Nuggets, fans in home opener		2024-10-25T03:44:00Z	ESPN	https://www.espn.com/nba/story/_/id/41990576/nuggets-honor-mutombo-video-tribute-55-second-salute
